,Title,Views,Upload Date and Time,Video Link,Thumbnail Image
68,GeeksforGeeks Bloopers!! The Making of Quality Content,770 views,4 months ago,https://www.youtube.com/watch?v=zakV-wfdPYM,https://i.ytimg.com/vi/zakV-wfdPYM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8lBt8vbT9Hc-UzT7-L5cbhyPfSw
69,APTITUDE & REASONING | GATE 2024 Ultimate Revision | PYQ and Sample Questions GATE,1.6K views,4 months ago,https://www.youtube.com/watch?v=CaAjf_RE9ew,https://i.ytimg.com/vi/CaAjf_RE9ew/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSQjeISv3WdRUoqDlUHWkF2EjNTA
70,Meet The Youngest CTO Of India- Shivansh Saxena | GeeksforGeeks,3.6K views,4 months ago,https://www.youtube.com/watch?v=5YlR3yZV9bE,https://i.ytimg.com/vi/5YlR3yZV9bE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhViBmONXgjNwVXi8E57HzEKRalQ
71,Top 3 Things College Students FEAR!!,115K views,4 months ago,https://www.youtube.com/watch?v=mOkFtGLA9q8,https://i.ytimg.com/vi/mOkFtGLA9q8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDxGKHm-bc5jIKzDPcPKZ50QoHThg
72,DATA SCIENCE PROJECTS Made Easy with COLAB AI | Generative AI | GeeksforGeeks,2.1K views,5 months ago,https://www.youtube.com/watch?v=Gt5ZkoFrgyE,https://i.ytimg.com/vi/Gt5ZkoFrgyE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCByaUFOBb7dWO1i1a-yp-QWWarUA
73,Top VS Code Extensions for Web Developer in 2024!! GeeksforGeeks,2K views,5 months ago,https://www.youtube.com/watch?v=l-LJucxS8Mc,https://i.ytimg.com/vi/l-LJucxS8Mc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwLEVo8M8IQpndr4mnft5lm25tBw
74,LINKED LIST PRACTICE QUESTIONS | Operations on Linked List | DSA Problems | GeeksforGeeks,2.4K views,5 months ago,https://www.youtube.com/watch?v=TnV34Lfdk7k,https://i.ytimg.com/vi/TnV34Lfdk7k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDHSnnAfY4eUduDGHUiE7W-49BhdQ
75,Three 90 Challenge - Q&A with Sandeep Jain Sir | GeeksforGeeks #commitwithgfg,4.9K views,5 months ago,https://www.youtube.com/watch?v=KyUbJ4aoIgQ,https://i.ytimg.com/vi/KyUbJ4aoIgQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEK65Agjiy4R9aFCHSPr3_ukvWnQ
76,"Secrets to CONSISTENCY, COMMITMENT, and CAREER SUCCESS! #commitwithgfg",2.3K views,5 months ago,https://www.youtube.com/watch?v=6jhkJoOnMCc,https://i.ytimg.com/vi/6jhkJoOnMCc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsrMuHtE8oGf3JDZ1QdzWK-UlWrQ
77,2024 Will be the YEAR for CODERS!! #commitwithgfg,1.4K views,5 months ago,https://www.youtube.com/watch?v=Nozck3wIMCo,https://i.ytimg.com/vi/Nozck3wIMCo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCd4J2gi5OL7Vugm_UHkzW8uSXrSA
78,WHAT IS LINKED LIST? | Linked List Data Structures | DSA Course | GeeksforGeeks,4.5K views,5 months ago,https://www.youtube.com/watch?v=MCG7S2fGUeU,https://i.ytimg.com/vi/MCG7S2fGUeU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIO8tJ2ibBIQ909_yU3QlkVih4ng
79,Three 90 Challenge !! Transform your 2024 with GeeksforGeeks #commitwithgfg,11K views,5 months ago,https://www.youtube.com/watch?v=Vtxq-yHdKpA,https://i.ytimg.com/vi/Vtxq-yHdKpA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhB8rhks5f_2F8f4moHlU_wd8jIA
80,10 Best PROGRAMMING LANGUAGES to Learn in 2024 | GeeksforGeeks,3.3K views,5 months ago,https://www.youtube.com/watch?v=ehXa1Hxxu3Y,https://i.ytimg.com/vi/ehXa1Hxxu3Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTrvzZ3-8VYSCmfboSYUw9ueUVNg
81,5 BEST GITHUB REPOSITORIES Every DEVELOPER Must Know! | GeeksforGeeks,2.6K views,5 months ago,https://www.youtube.com/watch?v=xvUopUeVS0U,https://i.ytimg.com/vi/xvUopUeVS0U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSxi-dyA91bN_65Rd7-yHJy85s2A
82,Ready to #commitwithgfg ?,27K views,5 months ago,https://www.youtube.com/watch?v=lbveOrbHgto,https://i.ytimg.com/vi/lbveOrbHgto/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrHu5GSXDj9U473N2cQazbLtGKdQ
83,How to Use GOOGLE COLAB | Google Colab Tutorials for Beginners | GeeksforGeeks,2.6K views,5 months ago,https://www.youtube.com/watch?v=TqqkZLHoY0o,https://i.ytimg.com/vi/TqqkZLHoY0o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCT_OOn0Fvgp5TbyT8SDK_TNb1FlQ
84,Journey from an SDE at PAYTM to MICROSOFT | Software Developer Experience | GeeksforGeeks,1.7K views,6 months ago,https://www.youtube.com/watch?v=0mRyTDhxe_s,https://i.ytimg.com/vi/0mRyTDhxe_s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgDA_HH5nLivKO_rUoCKjjHz02kA
85,What is DEVOPS and DEPLOYMENT? | Importance and Role of DevOps in Web Development | GeeksforGeeks,854 views,6 months ago,https://www.youtube.com/watch?v=NoxexEfck3g,https://i.ytimg.com/vi/NoxexEfck3g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYxDIDdBecZiAcLaeLKjKW9FGw9w
86,GeeksforGeeks In a Review 2023 | GfG Rewind 2023,2.2K views,6 months ago,https://www.youtube.com/watch?v=q_kEa8oBo2A,https://i.ytimg.com/vi/q_kEa8oBo2A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_Ni9pJ3z2iaqfyzU289bvl2UzXg
87,How to Implement PICTURE IN PICTURE (PIP) MODE in Flutter Apps | Flutter Projects | GeeksforGeeks,1.3K views,6 months ago,https://www.youtube.com/watch?v=eBEdJCsqusI,https://i.ytimg.com/vi/eBEdJCsqusI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATHGGttfjmHcr3rEU2hrluX23W3w
88,How to Integrate RAZORPAY PAYMENT GATEWAY in your Flutter App | Flutter Projects | GeeksforGeeks,8.9K views,6 months ago,https://www.youtube.com/watch?v=1XFGgHunNrk,https://i.ytimg.com/vi/1XFGgHunNrk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZ1MsvzH5EvPSSaeQZsWOkuqw2Wg
89,Career in DATA ANALYTICS | Insights from a DATA ANALYST at AMERICAN EXPRESS | GeeksforGeeks,2.7K views,6 months ago,https://www.youtube.com/watch?v=1zHWzyI7TC0,https://i.ytimg.com/vi/1zHWzyI7TC0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNyw8HDuqkKR-LHznQn8WcdM2jNw
90,All About WEB SECURITY | Web Security for Full Stack Developers | GeeksforGeeks,999 views,6 months ago,https://www.youtube.com/watch?v=578Pzg7tVF4,https://i.ytimg.com/vi/578Pzg7tVF4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBit2tneaLhLDdoaXKZNIbcm7YxWg
91,What is VERSION CONTROL and GIT? Web Development Explained | GeeksforGeeks,2.9K views,6 months ago,https://www.youtube.com/watch?v=jxbGBOo4GDs,https://i.ytimg.com/vi/jxbGBOo4GDs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAloyjH-F3tG3v2NBzbvaYBtMqppA
92,Build Your Own GUI CALENDAR with Tkinter in Python | Python Projects | GeeksforGeeks,1.3K views,6 months ago,https://www.youtube.com/watch?v=W2S8NnlJtgk,https://i.ytimg.com/vi/W2S8NnlJtgk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaukM6wTk7gg2z8y1Nok7GRqgFvA
93,Implementing Simple and Custom ALERT DIALOG BOX in Flutter Apps | Flutter Projects | GeeksforGeeks,1.1K views,6 months ago,https://www.youtube.com/watch?v=b6iw6dLQ7AU,https://i.ytimg.com/vi/b6iw6dLQ7AU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnvawgLOt1B-HmRQdFTfZgIbRW3w
94,How to EXTRACT AUDIO from VIDEO using Python | Python Projects | GeeksforGeeks,2.4K views,6 months ago,https://www.youtube.com/watch?v=SrPi0FrmGiE,https://i.ytimg.com/vi/SrPi0FrmGiE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLBjcWtAo6QOHFYYfiF0sW-pw8JQ
95,How to Create LANGUAGE TRANSLATOR Application in Flutter | Flutter Projects | GeeksforGeeks,5K views,6 months ago,https://www.youtube.com/watch?v=CeupjFXlFiQ,https://i.ytimg.com/vi/CeupjFXlFiQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOLT0mzfCWUCEFdMLk0g5TTvdyKw
96,🍷 WINE QUALITY PREDICTION using RANDOM FOREST Algorithm | Machine Learning Projects | GeeksforGeeks,1.6K views,6 months ago,https://www.youtube.com/watch?v=MyllYgc-kh8,https://i.ytimg.com/vi/MyllYgc-kh8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCq2nsiuESx5ZulHjyFdGmZQHULIg
97,Create a QR CODE SCANNER and GENERATOR Application using Flutter | Flutter Projects | GeeksforGeeks,20K views,6 months ago,https://www.youtube.com/watch?v=hm5JfFhiXL8,https://i.ytimg.com/vi/hm5JfFhiXL8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC3eJsSfZrdRM7Sv_fw7yMhTMUCYg
98,Create AI DESKTOP VIRTUAL ASSISTANT using Python and Tkinter | Python Projects | GeeksforGeeks,9.5K views,6 months ago,https://www.youtube.com/watch?v=tZl1_AcC7Dw,https://i.ytimg.com/vi/tZl1_AcC7Dw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMCRO7_T-0JtlDi1O4p4KzGvZSfQ
99,Graph Practice Problems | Graph Data Structure | DSA Course | GeeksforGeeks,4.9K views,6 months ago,https://www.youtube.com/watch?v=pCmsQVHYXK0,https://i.ytimg.com/vi/pCmsQVHYXK0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBx-TY8zkl-T84aPvhkwue02Pb41g
100,Face Detection using Python and OpenCV with webcam | Python Projects | GeeksforGeeks,3.5K views,6 months ago,https://www.youtube.com/watch?v=129exLkKeks,https://i.ytimg.com/vi/129exLkKeks/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1cl_SWmEsWSaPVj3svBqxn3xyMQ
101,Plagiarism Detection using Python | Python Projects | GeeksforGeeks,3.1K views,6 months ago,https://www.youtube.com/watch?v=QFQItyHsxZY,https://i.ytimg.com/vi/QFQItyHsxZY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDN6AnQle-KUmM6Z7uoR-pMk1Bqgg
102,Weapon Detection Using Python-OpenCV | Python Projects | GeeksforGeeks,8.8K views,7 months ago,https://www.youtube.com/watch?v=xlcNMlyN34g,https://i.ytimg.com/vi/xlcNMlyN34g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAf25SvEQ0vHZ3ZVApXzJR43tabDQ
103,TITANIC SURVIVAL PREDICTION using TensorFlow | Machine Learning Projects | GeeksforGeeks,1.6K views,7 months ago,https://www.youtube.com/watch?v=cRYSIR6LaNQ,https://i.ytimg.com/vi/cRYSIR6LaNQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDo43822kNPLa0RvvjXwieCOMIKiQ
104,What is BACKEND DEVELOPMENT? | Explained in 60 seconds | Full Stack Concepts | GeeksforGeeks,1.5K views,7 months ago,https://www.youtube.com/watch?v=C2u6_wOYlPc,https://i.ytimg.com/vi/C2u6_wOYlPc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtzbgIYnmEnHmkj6-g0lQLFU1mTA
105,STOCK PRICE PREDICTION using Machine Learning📈 | Machine Learning Projects | GeeksforGeeks,25K views,7 months ago,https://www.youtube.com/watch?v=tn07dCSFOfQ,https://i.ytimg.com/vi/tn07dCSFOfQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrEjf3sifAuLp8bybDhhPbT8kffQ
106,What is FRONTEND DEVELOPMENT? | Explained in 60 seconds | Full Stack Concepts | GeeksforGeeks,1.4K views,7 months ago,https://www.youtube.com/watch?v=IiM10iV_Zug,https://i.ytimg.com/vi/IiM10iV_Zug/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCchIGmFZBb8QkAlQQGdHTiUPX8mQ
107,Air Quality Index Prediction in Python | Machine Learning Projects | GeeksforGeeks,10K views,7 months ago,https://www.youtube.com/watch?v=0myaZxl4XWw,https://i.ytimg.com/vi/0myaZxl4XWw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBK1x-qL9Ey0d_clmc9d0zrIHOyEw
108,TWITTER SENTIMENT ANALYSIS (NLP) | Machine Learning Projects | GeeksforGeeks,61K views,7 months ago,https://www.youtube.com/watch?v=4YGkfAd2iXM,https://i.ytimg.com/vi/4YGkfAd2iXM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDr2YsFA-QUnvBYCXSLDu3qVZwCbg
109,Diabetes Prediction in Machine Learning using Python | Machine Learning Projects | GeeksforGeeks,10K views,7 months ago,https://www.youtube.com/watch?v=AxYgzie4x2E,https://i.ytimg.com/vi/AxYgzie4x2E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDkEvWV8y1oyfWaKJc5PQOujmN3Gg
110,Stack Practice Question | Parenthesis Checker | Learn DSA Concepts | GeeksforGeeks,1.9K views,7 months ago,https://www.youtube.com/watch?v=2ay2GCrmf9E,https://i.ytimg.com/vi/2ay2GCrmf9E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkK-UPl6w7LnPrB2ikCS2jkA0NCw
111,"Build a Stopwatch using HTML, CSS, and JS | GeeksforGeeks",1.1K views,7 months ago,https://www.youtube.com/watch?v=DR5tJWig0AQ,https://i.ytimg.com/vi/DR5tJWig0AQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8f6-fRm_YpGhB4Te9ClGazAyXAA
112,WHAT IS STACK? | Stack Data Structures | DSA Course | GeeksforGeeks,3.7K views,7 months ago,https://www.youtube.com/watch?v=lhhyE7NVcbg,https://i.ytimg.com/vi/lhhyE7NVcbg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6-GPUkWOiJOOyjGj32K7tb5YxGA
113,Meet A Data Scientist with 5 Years+ Experience | Ft.Tavishi Jaglan | GeeksforGeeks,2.1K views,7 months ago,https://www.youtube.com/watch?v=4_u-xcfqpcA,https://i.ytimg.com/vi/4_u-xcfqpcA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNSVTAApXlKhIT-HLzKjPkstUFdg
114,Master Data Science Concepts: Apache Kafka in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1K views,7 months ago,https://www.youtube.com/watch?v=Li0wAG3hORQ,https://i.ytimg.com/vi/Li0wAG3hORQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjBY7oI4iOomcxQqr3HGeXJVV5lQ
115,Master Data Science Concepts: Apache Flume in 60 Seconds | Data Science Crash Course | GeeksforGeeks,757 views,7 months ago,https://www.youtube.com/watch?v=bdjQI-OBGk8,https://i.ytimg.com/vi/bdjQI-OBGk8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLajiNrdcZKI7P0qd4FEzmQSTtVQ
116,Master Data Science Concepts: Data Bricks in 60 Seconds | Data Science Crash Course | GeeksforGeeks,983 views,7 months ago,https://www.youtube.com/watch?v=d1Pn06Rc9QE,https://i.ytimg.com/vi/d1Pn06Rc9QE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYE8aMDL2gNUVUfg4CSbpbNMuHCQ
117,Master Data Science Concepts: Apache Beam in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1K views,7 months ago,https://www.youtube.com/watch?v=PjSA0Ru7_rI,https://i.ytimg.com/vi/PjSA0Ru7_rI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBb4nIhBoNczNVMKUjYdvP7YLxjFw
118,Master Data Science Concepts: Data Lake in 60 Seconds | Data Science Crash Course | GeeksforGeeks,1.8K views,7 months ago,https://www.youtube.com/watch?v=KGD-T3bhFEA,https://i.ytimg.com/vi/KGD-T3bhFEA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1vtrUL_tnavOw5NMNIEz7Pg1nyQ
119,Choosing the Right Cloud Provider | AWS vs Azure vs GCP | GeeksforGeeks,5.5K views,7 months ago,https://www.youtube.com/watch?v=YbPnhezNaUE,https://i.ytimg.com/vi/YbPnhezNaUE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATRoFrpSmY8UXodsNJULRPITr96g
120,A Journey from NOKIA to PAYPAL | Ft. Palak Awasthi | GeeksforGeeks,3.2K views,7 months ago,https://www.youtube.com/watch?v=6UUTPA0l748,https://i.ytimg.com/vi/6UUTPA0l748/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDe7YvO0sMZO0UZ9U4CTCq19xia0g
121,Make Best Team For ICC Cricket World 2023 | Practice Problem | GeeksforGeeks,470 views,8 months ago,https://www.youtube.com/watch?v=ItY3minkI3o,https://i.ytimg.com/vi/ItY3minkI3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9nkfjqTfg62Jb2UImMqiFFMYAFw
122,Interview Strategies for Freshers | GeeksforGeeks,5.6K views,8 months ago,https://www.youtube.com/watch?v=tmg6d3T_T6Q,https://i.ytimg.com/vi/tmg6d3T_T6Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqlHlrDk1QeOGRrAr-tkrWxPFjSQ
123,🏆 GeeksforGeeks Hack-A-Thon: World-cup-Wizard Edition 🌟,370 views,8 months ago,https://www.youtube.com/watch?v=2mW7tclj6mc,https://i.ytimg.com/vi/2mW7tclj6mc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbLdvgAvCnYUvN6nR5cbXn8OFzYw
124,Ace your DevOps interview | GeeksforGeeks,109K views,8 months ago,https://www.youtube.com/watch?v=I-J28pjrTc8,https://i.ytimg.com/vi/I-J28pjrTc8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDP1_JuHf5zPo040tvtT14vNXRakQ
125,How to Get Free Google Cloud Qwiklabs Credits | Google Cloud Bootcamp | GeeksforGeeks,9.8K views,8 months ago,https://www.youtube.com/watch?v=lf-eQH28eAw,https://i.ytimg.com/vi/lf-eQH28eAw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBxVbCae632Vnv3ZlTEqMKm5YVfVw
126,"GeeksforGeeks Community – Connect, Ask, Learn & Grow with Tech Geeks",868 views,8 months ago,https://www.youtube.com/watch?v=dMX0Bel8V94,https://i.ytimg.com/vi/dMX0Bel8V94/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGTgwnexKY-IBZT7hFzDCUJJkYmA
127,Become a SDET Expert with GeeksforGeeks,54K views,8 months ago,https://www.youtube.com/watch?v=PLxzWN08w54,https://i.ytimg.com/vi/PLxzWN08w54/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjrFPxKo-1YJAn-N0JaMgmqURS8Q
128,Geeks Premier League 2023 | India's Biggest Content Writing Event | GeeksforGeeks,1.8K views,9 months ago,https://www.youtube.com/watch?v=e0DLnBRZRj0,https://i.ytimg.com/vi/e0DLnBRZRj0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtqtfwFiEK25XfdmlwCuTHb1HUYg
129,Happy Engineer's Day To You All!,2.1K views,9 months ago,https://www.youtube.com/watch?v=g4M-zfzsqBg,https://i.ytimg.com/vi/g4M-zfzsqBg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMkKgzEY1EXRfemUxDxLrZaAbWUw
130,Decoding the Modern Job Landscape | An HR Perspective | GeeksforGeeks,798 views,9 months ago,https://www.youtube.com/watch?v=w3ucO_5NHCU,https://i.ytimg.com/vi/w3ucO_5NHCU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyhciganWNX9WwrMqh9xMfyWP-4g
131,Unlock GATE 2024 | GeeksforGeeks,22K views,9 months ago,https://www.youtube.com/watch?v=4TVPoMDU0Ts,https://i.ytimg.com/vi/4TVPoMDU0Ts/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBQdEZEdfpWlMAA-31FJ8RmYbyuUw
132,We Stole This For You,7.3K views,9 months ago,https://www.youtube.com/watch?v=eVV0MO_IBnw,https://i.ytimg.com/vi/eVV0MO_IBnw/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFEoSzAP&rs=AOn4CLABWmnUjPbeTnMkesHpU30-mDRAyQ
133,Career Advancement Test For EWS & PWD Candidates | Student Grant of INR 10 Lakh | GeeksforGeeks,6.1K views,9 months ago,https://www.youtube.com/watch?v=DpCJ74xg93E,https://i.ytimg.com/vi/DpCJ74xg93E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUlme8ipaOigZdNBTDk4mrKm93eg
134,GfG Mobile App | Android & iOS | Download for Free,11K views,9 months ago,https://www.youtube.com/watch?v=Rsh8xd3aIqw,https://i.ytimg.com/vi/Rsh8xd3aIqw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCI_mkHKCOgP6_Tih1o3-q34SFF5w
135,🔒 Securing Your Data in the Cloud: GCP's Top SECURITY Features | GeesforGeeks,456 views,9 months ago,https://www.youtube.com/watch?v=rwLBsyQ4rO8,https://i.ytimg.com/vi/rwLBsyQ4rO8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4eic2B7ZwU1Mm2MyHJskg76X76A
136,GATE CSE Offline Classes | GATE 2024 Crash Course | Delhi NCR | GeeksforGeeks,18K views,9 months ago,https://www.youtube.com/watch?v=a9xiYYqbaHg,https://i.ytimg.com/vi/a9xiYYqbaHg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeu7x6WApgDdJDRKRnwWBvKwD36Q
137,How to Build a To-Do Application in Flutter | GeeksforGeeks,1K views,9 months ago,https://www.youtube.com/watch?v=fNuURHd7POk,https://i.ytimg.com/vi/fNuURHd7POk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMMpKl5xWw7ptXJM13kQzzsVS4sA
